LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasan,ISOEventfu,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriat,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Em,occ00___Un,occ00___Re,occ00___St,occ00___Ot,occ00___Ra,occ00_othe,Occupation,edu00,eth00,eth00_othe,misc00,misc03,misc03_oth,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingL,Loudness_N,N10_N90(so,Sharpness_,Rough_HM_R,Rough_HM_A,"FS_Avg,ari","I_HM_Avg,a",Ton_HM_Avg,LZeq_L(dB(,LAeq_L(A)(,LA10_LA90(,LCeq_LAeq(,LC10_LC90(,RA_2D_cp(c,PA(Zwicker,fid,NoiseClass,NoiseCla_1,OBJECTID,ID,A_pred,A_prob,B_pred,B_prob,PARKSDISTAN,fountainsvi,roadnoiseco,treesvisibi,vi20mbigger,DISTANCE,SVF,VISIBLE
TateModern,TateModern2,TM221,701,English,0,22-5-2019 13:36,22-5-2019 13:41,51.5084760000,-0.1001620000,3,3,4,4,0.0303000000,0.3839000000,4,2,3,1,1,3,4,3,3,2,3,5,4,3,2,2,1,1,36,29,Female,1,0,0,0,0,0,,Employed,2,1,,,1,,2,,1,2,1,1,0,0,0,,,35.5000000000,16.7000000000,3.0000000000,1.7400000000,0.0355000000,0.0355000000,0.0153000000,0.3910000000,0.1680000000,84.6200000000,61.3400000000,3.2100000000,14.1000000000,9.8400000000,15.0000000000,17.0237082900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM221,734,English,0,22-5-2019 13:34,22-5-2019 13:42,51.5084760000,-0.1001620000,2,4,3,3,0.0303000000,0.7197000000,4,5,4,2,1,3,4,1,4,4,4,5,4,2,2,3,2,3,48,25,Male,1,0,0,0,0,0,,Employed,7,1,,,1,,2,,1,2,1,1,0,0,0,,1,35.5000000000,16.7000000000,3.0000000000,1.7400000000,0.0355000000,0.0355000000,0.0153000000,0.3910000000,0.1680000000,84.6200000000,61.3400000000,3.2100000000,14.1000000000,9.8400000000,15.0000000000,17.0237082900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM222,715,English,0,22-5-2019 13:40,22-5-2019 13:50,51.5084760000,-0.1001620000,4,4,3,2,0.3536000000,0.2071000000,4,2,3,2,3,2,4,2,4,3,3,2,3,4,3,2,3,4,64,56,Male,1,0,0,0,0,0,,Employed,7,3,,,1,,3,,1,1,1,1,0,0,0,,1,36.7100000000,16.3000000000,3.4000000000,1.7700000000,0.0365000000,0.0365000000,0.0184000000,0.4140000000,0.1880000000,72.7200000000,60.6300000000,4.7000000000,8.6300000000,3.4500000000,12.8000000000,16.6595740300,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM223,702,English,0,22-5-2019 13:45,22-5-2019 13:49,51.5084760000,-0.1001620000,2,2,3,2,0.6036000000,0.1036000000,4,2,3,2,4,1,3,1,5,3,2,1,4,4,4,3,4,4,76,63,Female,0,0,1,0,0,0,,Retired,2,1,,,1,,3,,4,2,1,1,0,0,0,,,35.5700000000,23.0000000000,7.0000000000,1.8000000000,0.0392000000,0.0392000000,0.0239000000,0.5500000000,0.2350000000,84.4300000000,65.6900000000,6.5100000000,10.9800000000,8.5400000000,15.8000000000,23.6438388100,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM223,733,English,0,22-5-2019 13:44,22-5-2019 13:49,51.5084760000,-0.1001620000,2,2,3,2,-0.4268000000,0.1768000000,2,4,3,2,2,4,3,4,3,4,3,2,3,5,4,3,4,4,80,62,Male,0,0,1,0,0,0,,Retired,2,1,,,2,,1,,4,2,1,1,0,0,0,,1,35.5700000000,23.0000000000,7.0000000000,1.8000000000,0.0392000000,0.0392000000,0.0239000000,0.5500000000,0.2350000000,84.4300000000,65.6900000000,6.5100000000,10.9800000000,8.5400000000,15.8000000000,23.6438388100,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM224,732,English,0,22-5-2019 18:44,22-5-2019 13:58,51.5084760000,-0.1001620000,2,2,5,4,0.9268000000,0.0303000000,5,1,4,3,5,1,4,1,4,4,3,3,3,4,4,4,4,4,80,23,Female,0,0,0,0,1,0,,Other,5,1,,,3,,3,,1,3,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM224,731,English,0,22-5-2019 13:52,22-5-2019 13:58,51.5084760000,-0.1001620000,2,3,5,4,0.6768000000,0.2197000000,5,3,5,3,4,2,3,1,5,3,3,4,5,5,5,4,4,4,88,26,Female,1,0,0,0,0,0,,Employed,2,1,,,1,,1,,1,3,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM224,704,English,0,22-5-2019 13:53,22-5-2019 13:55,51.5084760000,-0.1001620000,2,1,3,4,0.7071000000,-0.3107000000,5,3,3,4,5,1,1,1,4,4,2,2,3,5,5,5,5,5,100,27,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,2,,1,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM224,703,English,0,22-5-2019 13:53,22-5-2019 13:55,51.5084760000,-0.1001620000,2,1,3,3,0.4268000000,-0.0732000000,4,2,4,3,4,2,3,3,4,2,2,2,3,5,5,4,4,3,84,27,Female,1,0,0,0,0,0,,Employed,5,1,,,3,Australian,2,,1,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM225,714,English,0,22-5-2019 14:00,22-5-2019 14:08,51.5084760000,-0.1001620000,2,3,4,3,0.5303000000,0.3839000000,4,4,5,1,5,1,4,3,5,5,3,3,5,1,0,0,0,0,4,57,Male,1,0,0,0,0,0,,Employed,4,1,,,1,,3,the road should be changed,1,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM226,705,English,0,22-5-2019 14:11,22-5-2019 14:13,51.5084760000,-0.1001620000,4,3,4,3,0.4268000000,0.0303000000,4,2,5,2,4,2,3,4,4,5,2,2,4,4,3,4,4,5,80,24,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,1,1,1,1,0,0,0,,,32.3900000000,19.9000000000,5.7000000000,1.8800000000,0.0313000000,0.0313000000,0.0388000000,0.4930000000,0.3830000000,73.9800000000,64.9700000000,8.1100000000,6.2600000000,4.5100000000,15.1000000000,20.9550929100,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM227,713,English,0,22-5-2019 14:22,22-5-2019 14:27,51.5084760000,-0.1001620000,2,1,3,3,1.0000000000,-0.1036000000,5,1,5,2,5,1,1,1,4,5,3,3,3,4,4,4,4,4,80,75,Female,0,0,1,0,0,0,,Retired,4,1,,,2,,3,,1,2,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM227,712,English,0,22-5-2019 14:22,22-5-2019 14:27,51.5084760000,-0.1001620000,3,1,2,4,0.4142000000,-0.4393000000,5,2,2,4,5,1,4,5,4,5,3,3,,5,5,5,4,5,96,80,Male,0,0,1,0,0,0,,Retired,4,1,,,3,sussex,3,,1,2,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM228,711,English,0,22-5-2019 14:38,22-5-2019 14:42,51.5084760000,-0.1001620000,2,3,3,3,0.0732000000,-0.0303000000,3,4,4,3,4,3,2,3,4,3,2,4,4,3,4,4,4,4,76,20,Female,0,0,0,1,0,0,,Student,5,3,,,3,long stay student,2,,1,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM229,707,English,0,22-5-2019 14:40,22-5-2019 14:44,51.5084760000,-0.1001620000,2,1,4,2,-0.2803000000,0.2197000000,2,3,3,3,1,4,3,2,3,2,3,1,2,3,4,3,3,4,68,51,Male,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,2,2,1,1,0,0,0,,0,32.9000000000,17.3000000000,3.5000000000,1.5900000000,0.0359000000,0.0359000000,0.0181000000,0.3950000000,0.2600000000,72.3900000000,61.6700000000,3.9500000000,8.7100000000,2.9700000000,12.8000000000,17.6470363300,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM229,706,English,0,22-5-2019 14:40,22-5-2019 14:45,51.5084760000,-0.1001620000,2,1,3,2,0.2071000000,0.0429000000,3,2,4,3,1,1,2,3,3,3,3,1,2,4,4,4,4,4,80,57,Male,0,0,0,0,1,0,Privatier,Other,3,1,,,2,,1,,1,2,1,1,0,0,0,,0,32.9000000000,17.3000000000,3.5000000000,1.5900000000,0.0359000000,0.0359000000,0.0181000000,0.3950000000,0.2600000000,72.3900000000,61.6700000000,3.9500000000,8.7100000000,2.9700000000,12.8000000000,17.6470363300,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM230,730,English,0,22-5-2019 14:45,22-5-2019 14:55,51.5084760000,-0.1001620000,2,1,5,3,0.6036000000,0.1464000000,4,2,4,4,3,1,4,1,4,4,3,4,4,4,3,3,3,4,68,65,Male,1,0,0,0,0,0,,Employed,6,1,,,1,,3,the openess dissipates sound. in winter the river is more audible more boats,1,3,1,1,0,0,0,,1,32.8300000000,18.6000000000,4.8000000000,1.7600000000,0.0308000000,0.0308000000,0.0272000000,0.4630000000,0.3710000000,71.0500000000,62.2500000000,5.6500000000,7.5100000000,3.5900000000,13.7000000000,18.9759106700,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM231,710,English,0,22-5-2019 14:51,22-5-2019 15:51,51.5084760000,-0.1001620000,2,4,4,4,0.3536000000,0.1464000000,4,4,3,3,4,2,3,1,4,2,3,5,5,2,2,2,2,1,36,34,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,1,1,1,0,0,0,,1,31.7900000000,14.9000000000,3.0000000000,1.5800000000,0.0323000000,0.0323000000,0.0090300000,0.4040000000,0.3770000000,83.1900000000,58.8000000000,2.9200000000,18.1100000000,9.1800000000,14.1000000000,15.1534807600,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM232,708,English,0,22-5-2019 15:10,22-5-2019 15:13,51.5084760000,-0.1001620000,2,4,2,3,0.4268000000,-0.1768000000,4,2,3,3,4,2,2,2,3,2,3,3,4,4,3,2,1,4,56,34,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,3,,4,2,0,1,0,0,0,,0,32.1600000000,16.8000000000,3.3000000000,1.4200000000,0.0358000000,0.0358000000,0.0108000000,0.4860000000,0.2540000000,72.8700000000,62.0000000000,3.8500000000,9.0400000000,3.1500000000,12.8000000000,17.1056763000,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern2,TM232,709,English,0,22-5-2019 15:10,22-5-2019 15:13,51.5084760000,-0.1001620000,2,2,4,4,0.8536000000,0.1036000000,5,1,4,2,4,1,3,1,4,4,3,1,4,5,5,5,5,5,100,28,Male,1,0,0,0,0,0,,Employed,7,1,,,2,,1,,4,2,1,1,0,0,0,,,32.1600000000,16.8000000000,3.3000000000,1.4200000000,0.0358000000,0.0358000000,0.0108000000,0.4860000000,0.2540000000,72.8700000000,62.0000000000,3.8500000000,9.0400000000,3.1500000000,12.8000000000,17.1056763000,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-6.3417631700,0.0000000000,58.8026831300,76.8203296500,1.0000000000,98.70581867,0.98863465,97.05097779
TateModern,TateModern3,TM301,784,English,0,24-5-2019 10:38,24-5-2019 10:42,51.5084437500,-0.0998657660,2,1,3,1,0.4571000000,0.0607000000,4,2,3,2,4,1,4,3,4,3,2,2,3,4,3,4,5,5,84,73,Female,0,0,1,0,0,0,,Retired,4,1,,,2,,1,,4,2,1,1,0,0,0,,1,33.2000000000,13.6000000000,2.1000000000,1.4200000000,0.0322000000,0.0322000000,0.0082200000,0.4200000000,0.4510000000,73.6700000000,57.7700000000,1.5400000000,14.5800000000,6.0500000000,12.4000000000,13.8359619500,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM301,785,English,0,24-5-2019 10:38,24-5-2019 10:46,51.5084437500,-0.0998657660,2,1,3,1,0.3839000000,-0.3661000000,4,1,1,3,4,1,3,3,4,5,2,1,3,4,3,2,4,4,68,73,Male,0,0,1,0,0,0,,Retired,7,1,,,2,,1,,4,2,1,1,0,0,0,,1,33.2000000000,13.6000000000,2.1000000000,1.4200000000,0.0322000000,0.0322000000,0.0082200000,0.4200000000,0.4510000000,73.6700000000,57.7700000000,1.5400000000,14.5800000000,6.0500000000,12.4000000000,13.8359619500,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM302,787,English,0,24-5-2019 12:35,24-5-2019 12:39,51.5084437500,-0.0998657660,2,2,4,2,0.8232000000,0.0732000000,4,1,5,3,4,1,3,1,,,,,,,,,,,,,,0,0,0,0,0,0,,RatherNotSay,,,,,,,,,4,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM303,738,English,0,24-5-2019 10:34,24-5-2019 10:42,51.5084437500,-0.0998657660,4,3,3,2,0.1036000000,0.0000000000,4,3,3,3,3,3,3,3,3,1,3,1,3,4,4,2,3,4,68,56,Female,1,0,0,0,0,0,,Employed,3,1,,,2,,1,,4,2,1,1,0,0,0,,0,30.9300000000,14.0000000000,3.4300000000,1.6500000000,0.0292000000,0.0292000000,0.0314000000,0.4830000000,0.2110000000,71.2800000000,58.6000000000,6.5000000000,8.0700000000,3.8300000000,12.5000000000,14.3194560700,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM304,739,English,0,24-5-2019 10:47,24-5-2019 10:51,51.5084816800,-0.0999943450,2,1,3,3,0.4268000000,-0.0732000000,4,2,3,3,4,2,3,2,4,4,3,3,3,4,4,3,4,4,76,70,Male,0,0,1,0,0,0,,Retired,4,3,,,1,,3,,1,2,1,1,0,0,0,,,31.3500000000,14.1000000000,3.0000000000,1.6900000000,0.0309000000,0.0309000000,0.0137000000,0.4030000000,0.2210000000,77.6500000000,58.8400000000,4.8300000000,12.7900000000,7.5400000000,13.7000000000,14.3561892900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-8.6745886600,0.0000000000,55.0000356400,60.5908803000,1.0000000000,98.10787183,0.98815883,97.09163606
TateModern,TateModern3,TM304,764,English,0,24-5-2019 10:48,24-5-2019 10:54,51.5084437500,-0.0998657660,2,2,3,2,0.4571000000,-0.1893000000,4,1,3,3,4,1,4,4,4,3,3,3,3,2,2,3,2,2,44,67,Female,0,0,1,0,0,0,,Retired,2,1,,,1,,,,1,2,1,1,0,0,0,,1,31.3500000000,14.1000000000,3.0000000000,1.6900000000,0.0309000000,0.0309000000,0.0137000000,0.4030000000,0.2210000000,77.6500000000,58.8400000000,4.8300000000,12.7900000000,7.5400000000,13.7000000000,14.3561892900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM305,740,English,0,24-5-2019 10:50,24-5-2019 10:52,51.5084551500,-0.0999663440,2,2,2,3,0.6036000000,0.2071000000,5,2,4,2,4,2,4,2,4,4,1,1,3,4,2,2,2,2,48,27,Female,0,0,0,1,0,0,,Student,7,3,,,2,,1,,4,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-3.9295516600,0.0000000000,55.0000000000,55.4166599000,1.0000000000,97.46327903,0.98734423,97.05055046
TateModern,TateModern3,TM306,783,English,0,24-5-2019 10:53,24-5-2019 10:58,51.5084437500,-0.0998657660,4,4,4,2,0.5303000000,-0.1339000000,4,2,4,4,3,1,2,2,4,4,3,3,3,4,4,3,0,3,56,33,Female,1,0,0,0,0,0,,Employed,7,1,,,1,,3,the rustling of the trees is lovely!,1,2,1,1,0,0,0,,1,32.8300000000,12.6000000000,2.9600000000,1.6200000000,0.0267000000,0.0267000000,0.0168000000,0.4800000000,0.1850000000,75.6100000000,56.5600000000,5.6600000000,12.8700000000,10.2400000000,12.9000000000,12.8267092700,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM306,782,English,0,24-5-2019 11:53,24-5-2019 10:58,51.5084437500,-0.0998657660,4,4,4,3,0.5000000000,0.3536000000,4,2,4,2,3,2,4,1,4,3,2,4,5,4,4,3,3,3,68,32,Male,1,0,0,0,0,0,,Employed,6,1,,,1,,3,,1,2,1,1,0,0,0,,1,32.8300000000,12.6000000000,2.9600000000,1.6200000000,0.0267000000,0.0267000000,0.0168000000,0.4800000000,0.1850000000,75.6100000000,56.5600000000,5.6600000000,12.8700000000,10.2400000000,12.9000000000,12.8267092700,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM307,791,English,0,24-5-2019 11:05,24-5-2019 11:09,51.5084437500,-0.0998657660,1,3,4,3,0.4571000000,0.6036000000,5,4,4,1,3,2,4,1,4,3,3,4,5,2,4,2,2,2,48,21,Male,0,0,0,1,0,0,,Student,3,1,,,1,,2,,1,2,1,1,0,0,0,sitting on the grass,1,30.8800000000,12.9000000000,2.9000000000,1.4600000000,0.0300000000,0.0300000000,0.0095900000,0.3570000000,0.1960000000,73.0000000000,56.2200000000,4.5700000000,12.4300000000,4.5600000000,12.2000000000,13.1207920400,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM307,781,English,0,24-5-2019 11:05,24-5-2019 11:09,51.5084437500,-0.0998657660,3,4,5,2,0.6036000000,0.2071000000,4,2,4,2,4,1,4,2,4,3,2,5,4,2,0,1,2,5,40,18,Female,0,0,0,1,0,0,,Student,2,2,,,1,,2,,1,2,1,1,0,0,0,sitting on the grass,1,30.8800000000,12.9000000000,2.9000000000,1.4600000000,0.0300000000,0.0300000000,0.0095900000,0.3570000000,0.1960000000,73.0000000000,56.2200000000,4.5700000000,12.4300000000,4.5600000000,12.2000000000,13.1207920400,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM308,741,English,0,24-5-2019 11:10,24-5-2019 11:13,51.5084832300,-0.0998631680,2,1,3,3,0.3107000000,0.5000000000,4,4,4,2,2,1,4,2,4,4,2,4,4,0,1,2,0,1,16,48,Male,1,0,0,0,0,0,,Employed,7,1,,,2,,3,,4,1,1,1,0,0,0,,0,31.3200000000,14.9000000000,2.5000000000,1.4600000000,0.0359000000,0.0359000000,0.0109000000,0.4290000000,0.4130000000,73.5000000000,60.7100000000,5.6000000000,10.4400000000,3.2400000000,12.4000000000,15.1855407000,34260.0000000000,55.0-59.9,5,3513132,10076773,"Broadleaved, Mixed and Yew Woodland",27.4000000000,Dwarf Shrub Heath,17.4000000000,-9.9518148100,0.0000000000,55.0027661600,28.4889200800,1.0000000000,97.29038271,0.98996334,97.71264985
TateModern,TateModern3,TM309,742,English,0,24-5-2019 11:17,24-5-2019 11:24,51.5085235200,-0.0997556210,2,1,4,3,0.4142000000,0.3536000000,5,2,2,1,1,1,3,1,5,5,2,2,5,4,0,5,2,4,60,56,Female,1,0,0,0,0,0,,Employed,5,1,,,2,,1,I love London,4,1,1,1,0,0,0,,0,60.2100000000,19.6000000000,6.4000000000,1.6300000000,0.0429000000,0.0429000000,0.0141000000,0.4970000000,0.2780000000,77.4400000000,63.4100000000,7.1600000000,9.1200000000,5.2100000000,13.8000000000,20.0078148900,34260.0000000000,55.0-59.9,5,,,,,,,-17.4472910200,0.0000000000,59.9870734200,13.7148685500,1.0000000000,97.60361933,0.99440462,98.81303350
TateModern,TateModern3,TM310,789,English,0,24-5-2019 11:22,24-5-2019 11:28,51.5084437500,-0.0998657660,4,2,3,4,0.6036000000,0.4571000000,4,2,4,1,3,1,4,1,4,3,4,1,3,5,4,4,3,4,80,39,Male,1,0,0,0,0,0,,Employed,3,1,,,2,,1,,1,3,1,1,0,0,0,,1,33.6200000000,22.2000000000,6.3000000000,1.5600000000,0.0547000000,0.0547000000,0.0215000000,0.4940000000,0.3530000000,79.4300000000,67.0900000000,7.1400000000,7.9500000000,6.0000000000,14.3000000000,22.7800672900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
TateModern,TateModern3,TM310,788,English,0,24-5-2019 11:22,24-5-2019 11:27,51.5084437500,-0.0998657660,3,1,3,4,0.6036000000,0.2071000000,4,2,3,2,4,1,4,1,4,4,2,1,3,2,2,3,2,4,52,18,Female,0,0,0,1,0,0,,Student,3,1,,,2,,1,,1,3,1,1,0,0,0,helicopter and music in the background,1,33.6200000000,22.2000000000,6.3000000000,1.5600000000,0.0547000000,0.0547000000,0.0215000000,0.4940000000,0.3530000000,79.4300000000,67.0900000000,7.1400000000,7.9500000000,6.0000000000,14.3000000000,22.7800672900,34260.0000000000,55.0-59.9,5,3513128,10076768,"Broadleaved, Mixed and Yew Woodland",40.2000000000,Scrub,18.6000000000,-2.8905995500,0.0000000000,55.0000000000,29.5504551400,1.0000000000,96.19434772,0.98424925,96.51670387
